comments,label
"['papa', 'jdiin', 'contoh', 'anak', 'muda', 'masseh']",0.0
"['maaf', 'mas', 'dukung']",1.0
"['tengil', 'ya']",0.0
"['partai', 'saja', 'khianat', 'rakyat']",0.0
"['pdi', 'pamit', 'bagaimana', 'rakyat']",0.0
"['pasang', 'via', 'paman', 'senggol']",1.0
"['all', 'gara', 'tarik', 'bocah', 'deh']",0.0
"['budak', 'jabat']",0.0
"['kalo', 'dapat', 'maju', 'calon wakil presiden', 'langsung', 'maju', 'ketua', 'pbb', 'rubah', 'konstitusi', 'sampeyan', 'saja', 'tho', 'mas', 'mas']",1.0
"['contoh', 'ajar', 'pimpin', 'bangsa', 'khianat']",0.0
"['partai', 'saja', 'khianatin']",0.0
['malu'],1.0
"['malu', 'kalo', 'calon wakil presiden', 'jalur', 'paman']",1.0
"['benar', 'bapak', 'orang', 'rakyat', 'alangkah', 'baik', 'bapak', 'rakyat', 'saja']",1.0
"['dukung', 'presiden', 'bawa', 'indonesia', 'maju']",0.0
"['anakmuda', 'contoh', 'sikap', 'buruk', 'khianat', 'partai', 'sar', 'ambisi', 'kuasa']",1.0
"['allah', 'jadi', 'mahmud', 'wakil', 'presiden']",0.0
"['gilir', 'partai', 'pdip', 'katai', 'partai', 'katai', 'dasar', 'mulut', 'netizen']",1.0
"['calon wakil presiden', 'jalur', 'legal', 'karena']",0.0
"['selesai', 'pdip', 'kalo', 'mahkamah', 'keluarga', 'nandur', 'ngunduh', 'bismillah', 'putar']",1.0
"['ayo', 'pol']",1.0
"['jangan', 'percaya', 'pdip', 'main', 'kaki', 'rakyat', 'dikibulin', 'rencana']",1.0
"['hormat', 'dukung', 'spil', 'prestasi', 'beliau', 'all', 'all', 'bosan', 'baca', 'serius', 'orang', 'arah', 'tuju']",0.0
"['pdip', 'tolak', 'minta', 'periode', 'ayah', 'terus', 'anak', 'memang', 'benar', 'panjang', 'kuasa', 'jalur', 'jalur', 'dinasti']",0.0
"['pilih', 'untuk', 'nkri', 'pdip', 'hati']",0.0
"['jual', 'martabak', 'wali', 'kota', 'calon wakil presiden', 'mudah', 'cepat', 'urus', 'negara', 'juang', 'korban', 'tahun', 'abdi', 'negara', 'akal', 'sehat', 'mati', 'kalah', 'nafsu', 'ambisi']",1.0
"['lurah', 'bicara', 'etika', 'bibir', 'tulang']",0.0
"['khianat', 'pdip', 'khianat', 'konstitusi', 'khianat', 'rakyat']",0.0
"['benar', 'kalo', 'calon wakil presiden', 'hanya', 'salah', 'proses', 'calon presiden', 'kes', 'licik', 'pasang', 'kelak', 'menang', 'kah', 'atur', 'politik', 'rusak', 'tindak', 'wenang', 'wenang', 'pikir', 'dampak', 'elite', 'elite']",0.0
"['generasi', 'muda', 'ikut', 'instan']",0.0
"['anak', 'presiden', 'paman', 'ketua', 'adik', 'tum', 'parpol', 'tenang', 'gampang', 'atur']",0.0
"['khianat', 'pdip', 'tidak', 'menghianati', 'konstitusi', 'tidak', 'juga']",0.0
"['sudah', 'tidak apa', 'saja', 'besok', 'rakyat', 'dihianatin']",0.0
"['clear', 'keluarga', 'pulang', 'solo', 'cepat']",0.0
"['lihat', 'kalo', 'gila', 'jabat', 'anak']",0.0
"['respek', 'mentang', 'anak', 'presiden']",0.0
"['alam', 'nyicil', 'motor', 'saja', 'lunas']",0.0
"['salah', 'salah', 'masse', 'permak', 'bahasa', 'gimanapun', 'orang', 'waras', 'etika', 'indonesia', 'etika']",0.0
"['memang', 'saya', 'pikirin', 'kasihan', 'deh', 'sudah', 'tidak', 'taat', 'hukum', 'nepotisme', 'aji', 'mumpung', 'bapak', 'presiden', 'bagaimana', 'wapres', 'entar', 'hancur', 'negeri', 'pimpin', 'orang', 'model', 'begini']",0.0
"['wakil', 'presiden', 'mencla', 'mencle', 'etika', 'bagaimana', 'ganti', 'presiden', 'halang', 'tugas', 'langsung', 'caplok', 'asing', 'negeri']",0.0
"['fakta', 'peristiwa', 'lawan', 'politik', 'pilpres', 'cawapresnya', 'anak', 'sulung', 'masuk', 'tim', 'menang', 'presiden', 'cawapresnya', 'lawan', 'politik', 'kubu', 'kubu', 'lawan', 'politik', 'pilpres', 'cawapresnya', 'lawan', 'politik', 'dukung', 'kubu', 'pdip', 'kubu', 'pdip', 'lawan', 'politik', 'putra', 'sulung', 'pesan', 'moral', 'dalam', 'politik', 'kawan', 'lawan', 'abadi', 'abadi', 'penting', 'everything', 'just', 'game', 'enjoy', 'saja', 'musuh', 'kawan', 'kerabat', 'beda', 'pilih', 'capresnya', 'elit', 'politik', 'gonta', 'ganti', 'pasang', 'politik', 'musuh', 'kawan', 'lanjur', 'putus', 'sahabat', 'saudara', 'junjung', 'politis', 'besok', 'habis', 'pilpres', 'kongkow', 'bareng', 'panggung', 'kuasa', 'hilang', 'sahabat', 'ingat', 'hidup', 'susah', 'tolong', 'elit', 'politik', 'atas', 'tetapi', 'kawan', 'tetangga', 'saudara', 'moga', 'manfaat', 'salam', 'sehat', 'jadi', 'baik', 'warga', 'negara', 'hayo', 'santai', 'jalin', 'sahabat', 'saudara', 'tetangga', 'kawan', 'sahabat', 'saudara', 'pilih', 'beda', 'korban', 'sahabat', 'saudara', 'salam', 'silaturahim', 'salam', 'sehat', 'jaga', 'saudara', 'sahabat', 'salam', 'waras']",0.0
"['tombol', 'menang']",1.0
['khianat'],1.0
"['muka', 'ploga', 'plongo', 'kyok']",0.0
"['peduli', 'khianat', 'banteng', 'atau', 'maju', 'pakai', 'ngakalin', 'konstitusi']",1.0
"['mas', 'sudah', 'ngakalin', 'atur', 'mahkamah', 'keluarga', 'khianat', 'malu']",1.0
"['anti', 'keluarga', 'lurah']",0.0
"['jangan', 'pilih', 'calon', 'pimpin', 'lahir', 'khianat', 'konstitusi', 'gibran rakabuming']",0.0
"['lihat', 'banget', 'profesional', 'hormat', 'deh', 'buka', 'mata', 'pakai', 'otak', 'rakyat', 'sudah', 'pintar']",1.0
"['ribet', 'ribut', 'orang', 'ribut', 'dunia', 'politikus', 'biar', 'pilih', 'tetap', 'kerja', 'keras', 'hidup', 'istri', 'anak', 'serah', 'pilih', 'indonesia', 'jadi', 'negara', 'kulo', 'manut', 'mawon']",0.0
"['pasang', 'penuh', 'beban']",0.0
"['sumpah', 'omong', 'orang', 'bikin', 'sakit', 'hati', 'banget', 'attitude']",0.0
"['muda', 'karya']",1.0
"['khianat', 'reformasi']",0.0
"['paman', 'pilih', 'muhaimin', 'amin', 'aminajadulu']",0.0
"['cinta', 'mas', 'sudah', 'benar', 'tidak', 'bagus', 'partai', 'kuasa', 'penting', 'rakyat', 'penting', 'partai', 'syemangat']",0.0
"['presiden', 'hidup', 'susah', 'byknya', 'atur', 'bikin', 'rakyat', 'susah', 'memang', 'pikir']",0.0
"['plot', 'twist', 'negeri', 'dongeng', 'what', 'jelang', 'pilpres', 'sengaja', 'skema', 'olah', 'keluarga', 'presiden', 'musuh', 'partainga', 'masyarakat', 'empati', 'dukung', 'keluarga', 'presiden', 'menang', 'bukti', 'banteng', 'menang', 'sang', 'banteng', 'damai', 'kuasa']",0.0
"['pdip', 'lanjut', 'dulu']",0.0
"['lepas', 'tawak', 'biar', 'rakyat', 'tahu', 'wajah', 'asli']",0.0
"['hormat', 'dukung', 'spil', 'prestasi', 'beliau', 'all', 'all', 'bosan', 'baca', 'kreatif']",0.0
"['enteng', 'banget', 'besok', 'kalo', 'wartawan', 'lihat', 'rakyat', 'susah', 'tidak apa']",0.0
"['sesal', 'langkah', 'mas', 'coba', 'kalo', 'sabar', 'kbh', 'elegent', 'enak', 'kalo', 'sekarang', 'terima', 'resiko', 'jujur', 'sayang', 'ambil', 'langkah', 'percaya', 'surat']",0.0
"['ahli', 'martabak']",0.0
"['etika', 'ndi']",0.0
"['ponakan', 'sayang', 'paman']",0.0
['antipdip'],1.0
"['karma', 'will', 'take', 'over']",1.0
"['you', 'are', 'best', 'presiden', 'gara', 'gara', 'stabat', 'tebing', 'toll']",0.0
"['clear', 'gigi', 'bran']",0.0
['antirezimlurah'],0.0
"['tenang', 'tenang', 'mas']",0.0
"['tugas', 'partai', 'rill', 'tugas', 'rakyat', 'jatah', 'calon presiden', 'tolak', 'pildun', 'pakai', 'isu', 'israel', 'plakk']",0.0
"['kalo', 'sudah', 'clear', 'kaki']",1.0
"['teman', 'sudarmanto bahri', 'contoh', 'buruk', 'depan', 'indonesis']",0.0
"['sampai', 'rakyat', 'indonesia', 'pimpin', 'kakek', 'tua', 'bocil', 'ngantuk']",1.0
['jijik'],1.0
"['kenal', 'sudah', 'bantuin', 'saja', 'khianatin', 'rakyat', 'kenal']",0.0
"['terima', 'anggap', 'khianat', 'fakta']",1.0
"['bersin', 'belum', 'benar', 'calon wakil presiden']",1.0
"['dalam', 'politik', 'hianat', 'khianat']",0.0
['cepat'],1.0
"['ira', 'orang', 'gila', 'sektor', 'perintah', 'orang', 'gila', 'gila', 'kekeuh', 'terus', 'kuasa', 'anak']",0.0
"['kartu', 'anggota', 'pdip', 'pulangin']",1.0
"['ahkk', 'cebong', 'cawe', 'acting', 'drama', 'politik']",0.0
"['begitu', 'mudh', 'jadi', 'pnghianat', 'dalam', 'prtai']",0.0
"['sempat', 'kali', 'bentuk', 'beda']",0.0
"['tertawa', 'tawa', 'saja', 'pas', 'sindir', 'langsung', 'pindah', 'haluan', 'asa', 'anak', 'pendiem', 'marah']",0.0
['presiden'],0.0
"['ya', 'ajar', 'saja', 'besok', 'tahu', 'khianat', 'rakyat']",1.0
"['terima', 'kasihh', 'paman']",0.0
"['modal', 'saja']",0.0
"['santuy', 'anak', 'ingus', 'komennya', 'panik', 'begitu']",0.0
['tetap'],0.0
"['kaum', 'awam', 'khianat', 'tolong']",1.0
"['tolong', 'cari', 'obat', 'fluu']",1.0
"['tombol', 'rafatar', 'ethes', 'menang']",1.0
['privilage'],1.0
"['tombol', 'ucap', 'amin']",0.0
"['keluarga', 'jabat', 'kasi', 'rakyat', 'sepeda', 'mentok', 'mentok', 'laptop', 'saja', 'biji']",1.0
['pdi'],0.0
"['masalah', 'sempat', 'berkarir', 'lebih', 'salah', 'halang']",0.0
"['tombol', 'pragibran', 'presiden']",0.0
"['komennya', 'lucu', 'lucu', 'hahahhaha', 'politik', 'dinamis', 'suka', 'pilih', 'kagum', 'dukung', 'suka', 'kagum', 'pilih', 'mas', 'anak', 'ingus', 'sudah', 'indak', 'pilih', 'beres', 'planga', 'plongo', 'kayak', 'kayak', 'almarhum', 'gusdur', 'saja', 'maaf', 'kurang', 'presiden', 'halang', 'kapasitas', 'rakyat', 'percaya', 'saja', 'pimpin', 'wessa', 'adem', 'adem', 'wae', 'tengkar', 'malu', 'negara', 'sudah', 'dewasa', 'rakyat', 'kayak', 'anak']",0.0
"['serasa', 'anak', 'habis', 'renang']",0.0
"['ketua', 'jam', 'terbang']",0.0
['presiden'],0.0
"['putus', 'urat', 'malu']",0.0
"['simak', 'poros', 'dinasti', 'keluarga', 'presiden', 'mbak', 'puan', 'surabaya', 'indonesia', 'merdeka', 'dinasti', 'politik', 'raja', 'umur', 'tua', 'nkri', 'langsung', 'budaya', 'dinasti', 'politik', 'bawa', 'tokoh', 'politik', 'daerah', 'nasional', 'dinasti', 'politik', 'daerah', 'tradisi', 'kuat', 'era', 'reformasi', 'dinasti', 'politik', 'tingkat', 'nasional', 'panas', 'putus', 'calon', 'calon wakil presiden']",0.0
"['sedih', 'juta', 'pemuda', 'cerdas', 'juang', 'nol', 'oleh', 'sukses', 'role', 'modell', 'sukses', 'anak', 'muda', 'oleh', 'kaarena', 'paman', 'ayah']",0.0
"['kliatannya', 'bestie', 'lawan', 'cuman', 'drama', 'istana']",0.0
"['negara', 'milik', 'pdip', 'saja', 'ngontrak', 'begitu']",0.0
"['lossne', 'mas', 'golek', 'seng', 'ora', 'setir', 'wae']",0.0
"['kolam', 'biar', 'deh']",0.0
"['entar', 'menghianati', 'rakyat']",1.0
['boruto'],1.0
"['tepat', 'khianat', 'pilih']",0.0
"['golput', 'harap', 'menang', 'taruh', 'tiket', 'libur', 'samosir', 'jancuk']",0.0
"['orang', 'defisit', 'logika', 'nalar', 'pilih', 'sudah', 'tua', 'omong', 'saja', 'munim', 'alam', 'sombong', 'ampun']",1.0
['denokrasi'],0.0
"['bioang', 'memang', 'pengkianat', 'mencla', 'mencle', 'jujur']",1.0
"['pinalti', 'pdip', 'copot', 'jabat', 'walikotanya']",1.0
"['rai', 'gedek', 'kalo', 'orang', 'jawa', 'bilang']",0.0
"['mengkianat', 'pdip', 'tidak', 'mengkianati', 'kontitusi', 'anggap', 'tidak', 'mengkianati', 'nkri']",0.0
"['capresnya', 'wowo', 'gjr', 'menang', 'visi', 'misi', 'ubah']",1.0
"['layak', 'penghianatan', 'prioritas', 'panggil', 'milik', 'bakat', 'cerdas', 'ayah', 'mudah', 'ajak', 'kembang', 'wallahu', 'salam']",0.0
"['tidk', 'tarik']",1.0
"['all', 'indonesia', 'maju', 'bismillah']",0.0
"['urat', 'malu', 'putuss', 'kalah', 'aku', 'menang', 'pillpres', 'ya']",0.0
['attitude'],0.0
"['ban', 'tinggalnpunya', 'malu']",1.0
"['kalo', 'partai', 'pdip', 'khianat', 'khianat', 'hadap', 'konstitusi', 'ngakali', 'atur', 'kuasa']",0.0
"['kebo', 'saja', 'khianat', 'manusia', 'mikir', 'bro']",1.0
"['quotes', 'baik', 'tidak']",0.0
"['beliau', 'cerdas', 'santun', 'akhlak', 'mulia', 'budi', 'pekerti', 'luhur', 'sederhana', 'jujur', 'bersih', 'track', 'record', 'konsisten', 'tuntas', 'jalan', 'tugas', 'gubernur', 'dki', 'jakarta', 'penuh', 'harga', 'negeri', 'beliau', 'rasyid', 'layak', 'pimpin', 'bangsa', 'indonesia', 'gasspooll']",1.0
"['pasang', 'menang', 'masyarakat', 'etika', 'kotor', 'menang']",0.0
"['all', 'bissmillah']",0.0
"['respeck', 'anak', 'maaf', 'dukung']",0.0
['clear'],1.0
"['soyo', 'suweh', 'kamu', 'dadi', 'boleh']",0.0
"['strategi', 'kawan']",1.0
"['obrak', 'obrik', 'konstitusi', 'menjlnkan', 'salah', 'tindak', 'moral', 'bagaimana', 'nanti', 'ya', 'ikhlas', 'pimpin', 'kayak', 'begini']",0.0
"['kalo', 'wawancara']",0.0
['monggo'],1.0
['tidak'],0.0
['bocil'],0.0
['sila'],0.0
"['wkwkkw', 'dukung', 'banteng', 'merah', 'panas', 'ya', 'balik', 'sukses', 'dukung', 'belakang', 'surabaya', 'tahu', 'seluk', 'beluk', 'negara', 'dukung']",0.0
"['jabat', 'gubernur', 'calon wakil presiden', 'bapa', 'gubernur', 'jakarta', 'sudah', 'naik', 'presiden', 'instan', 'semuah', 'kalo', 'pikir', 'pikir']",0.0
"['ting', 'politik', 'coy', 'jangan', 'tipu', 'maik', 'mak', 'puan', 'santai', 'baee', 'tuju', 'jelass']",1.0
"['amin', 'saja', 'bismillah', 'allah', 'meridhoi', 'amin']",1.0
"['kacang', 'lupa', 'kulit']",0.0
"['belum', 'bohong', 'program', 'sri', 'mulyani', 'program', 'apbn', 'ketuk', 'piye', 'iki', 'bohong']",1.0
"['orang', 'anggap', 'hak', 'hujat', 'bincang', 'selesai']",0.0
"['yaallah', 'gib', 'gib', 'tidak', 'malu', 'malu', 'mya', 'kamu', 'gibran rakabuming']",0.0
"['soalhkan', 'berrbut', 'sikut', 'kalo', 'kebamyakaan', 'rakyat', 'pilih', 'best', 'pokok']",1.0
"['masih', 'suka', 'bohong']",0.0
"['sekenario', 'sempurna']",0.0
"['moga', 'solo', 'menang', 'banteng', 'biar', 'padha', 'keluarga', 'asal', 'banteng']",0.0
"['ojo', 'percoyo']",0.0
"['tuhan', 'pimpin', 'bangsa', 'depan']",1.0
[],1.0
"['bapak', 'paman', 'kuasa']",0.0
"['jalan', 'lee', 'tunjuk', 'omong', 'wae']",1.0
"['duet', 'pas', 'tidak', 'imbang', 'jangan', 'gagal']",1.0
['nyoblos'],0.0
"['cah', 'cilik', 'takut', 'kualat']",1.0
"['khianat', 'buruk', 'tidak']",1.0
"['tebak', 'arogansi']",0.0
"['terima', 'kasih', 'ketu', 'palu', 'paman']",0.0
"['sombong', 'banget', 'jatohnya', 'bangga']",0.0
"['mantab', 'gir', 'kapok', 'pilih', 'partai', 'cilik', 'bahan bakar minyak', 'demo', 'menang', 'bahan bakar minyak', 'diam', 'rakyat', 'wadas', 'program', 'berantas', 'korupsi', 'bagaimana', 'harun', 'mas', 'uang', 'bicara', 'dpr', 'krlanjutanya', 'cari', 'sensasi', 'untuk', 'pilih', 'calon wakil presiden', 'raker', 'bilang', 'pdip', 'ingat', 'presiden', 'wajar', 'dukung', 'periode', 'sakit', 'anak', 'untuk', 'masyarakat', 'hatap', 'paham', 'mari', 'dukung', 'biar', 'negara', 'aman', 'kkb', 'air', 'indonesia', 'segani', 'negara', 'macan', 'asia']",0.0
"['politik', 'model', 'kena', 'karma', 'tndai', 'saja']",0.0
"['muka', 'tampil', 'saja', 'sudah', 'tidak', 'aura', 'pimpin']",1.0
"['anggap', 'khianat', 'karena', 'khianat', 'keluarga', 'khianat', 'munafik']",1.0
"['dalam', 'dunia', 'politik', 'nama', 'loyalitas', 'percis', 'dunia', 'sepak', 'bola', 'mana', 'saja', 'masuk', 'judul', 'penting', 'untung']",0.0
"['pilih', 'urus', 'menang', 'kalah', 'mslah']",0.0
"['amerika', 'juluk', 'paman', 'sama', 'indonesia', 'juluk', 'paman', 'usman']",1.0
['peduli'],0.0
"['konyol', 'calon', 'gweh', 'pengin', 'srek', 'mahfudz']",1.0
['periode'],1.0
"['penting', 'tetap', 'hasil']",1.0
"['btw', 'konoha', 'wapres', 'indak']",0.0
"['menghianati', 'partai', 'menghianati', 'kontitusi']",1.0
"['pas', 'walikota', 'resfeck', 'banget', 'loh', 'semenjak', 'loncat', 'jauh', 'aga', 'bagaimana', 'begitu', 'minimal', 'slsaikn', 'jabat', 'bagai', 'walikota', 'terus', 'gubernur', 'benah', 'surakarta', 'belum', 'full', 'mas', 'mas', 'loncat', 'banget']",0.0
['indak'],1.0
"['bikin', 'diam', 'milu', 'keluarga', 'sempat', 'jabat', 'harga', 'orang', 'juang', 'mari', 'gelandang', 'politik']",1.0
"['inti', 'saja', 'mas']",1.0
"['biar', 'keluarga', 'rasa', 'serang', 'buzzer', 'buzzer', 'milik', 'banteng']",1.0
"['bocil', 'aji', 'mumpung', 'tahu', 'malu']",0.0
"['banteng', 'istirahat', 'biar', 'indonesia']",1.0
"['konstitusi', 'saja', 'dihianati', 'pdi']",0.0
"['khianat', 'rakus', 'kuasa', 'sdhhilang', 'akal', 'sehat', 'anak']",1.0
"['khianat', 'rendah', 'martabat', 'anak', 'jangan', 'bangga', 'insya', 'allah', 'kualat']",0.0
"['bau', 'banteng']",0.0
"['pilih', 'gampang', 'lupa', 'jasa', 'orang', 'besar', 'pilih', 'khianat']",0.0
"['kalo', 'pribadi', 'kayak', 'menang', 'karena', 'belakang', 'layar', 'back', 'papa', 'wowo']",0.0
"['khianat', 'jangan', 'pilih']",0.0
"['sudah', 'tebak', 'bagaimana', 'depan']",0.0
"['coblos', 'cipung']",0.0
['ndableqq'],1.0
"['khianat', 'partai', 'tidak apa', 'deterjen', 'balesnya', 'khianat', 'rakyat', 'tidak apa', 'beda', 'konteks', 'bos', 'coba', 'lihat', 'segi', 'omong', 'tidak apa', 'balik']",0.0
"['plot', 'twist', 'sudah', 'rancang', 'joko', 'nggembosi', 'suara']",0.0
"['negara', 'dagel', 'negara', 'kalah', 'acak', 'acak', 'negara', 'lemah']",1.0
"['moga', 'presiden']",1.0
['parah'],1.0
"['atur', 'saja', 'serah', 'lo', 'negara', 'moyang', 'ini']",1.0
"['bosan', 'ngeributin']",0.0
"['lah', 'iya', 'khianat', 'wkwkwkk']",0.0
"['anak', 'mah', 'pentos', 'entar', 'jalan', 'perintah', 'bapake', 'bisikin']",0.0
"['khianat', 'konstitusi', 'kursi', 'kuasa']",1.0
"['aduh', 'bingung', 'pilih', 'mending', 'bikin', 'kue', 'saja', 'deh', 'iya', 'cari', 'cake', 'case', 'alat', 'baking', 'lai', 'cek', 'instagram']",1.0
"['watak', 'ngeri', 'haus', 'kuasa', 'halal', 'ngeri', 'memang', 'kalo', 'hati', 'nurani', 'gelap', 'uang', 'kuasa', 'sdm', 'rendah', 'pilih', 'tuh', 'pikir', 'bagaimana', 'kayak', 'otak', 'gede', 'kelereng', 'kali', 'tempat', 'dengkul']",0.0
"['tempuh', 'kuasa']",0.0
"['mas', 'entar', 'kalo', 'pilpres', 'selesai', 'lanjut', 'usaha', 'cateringnya']",0.0
"['status', 'cuti', 'ya', 'walikota']",0.0
"['kentut', 'bau', 'bunyi']",1.0
"['presiden', 'pilih', 'hati']",0.0
"['putus', 'pedeipe', 'aminin', 'saja', 'presiden', 'bawa', 'indonesia', 'sejahtera', 'amin']",0.0
"['gila', 'kuasa']",1.0
"['bambang', 'pacul', 'tertawa', 'lihat', 'mahmud', 'mahmud', 'nurut', 'sama']",0.0
"['bapak', 'khianat', 'masalah', 'hati', 'dengan', 'manusia']",0.0
['awokwokwokwok'],1.0
"['orang', 'kalo', 'gila', 'duniawi', 'jabat', 'duli', 'akal', 'sehat', 'tunggu', 'saja', 'karma', 'gibran rakabuming']",0.0
"['bapak', 'boneka', 'kamu', 'pergi', 'keluarga', 'banteng', 'iru']",0.0
"['tidak apa', 'khianatin', 'saja', 'pdip', 'angep', 'presiden', 'angep', 'tugas', 'partai', 'sama', 'emak', 'emak', 'pdip', 'presiden', 'ngendaliin', 'mah', 'layar', 'semua', 'kasihan', 'sbner', 'orang', 'tapi', 'karena', 'partai', 'ngikut', 'buruk', 'saya', 'ogah', 'pilih', 'koalisi', 'pdip']",1.0
"['mumpung', 'anak', 'presiden']",0.0
"['salam', 'tegak', 'lurus']",1.0
"['jalur', 'paman', 'emka', 'jalur', 'kardus', 'gembok', 'esemka']",1.0
"['habis', 'begini', 'pdip', 'gabung', 'psi', 'partai']",0.0
"['salam', 'ubah', 'amin']",0.0
"['memang', 'niat', 'banget', 'wapres', 'pdip', 'hempas', 'atur', 'konstitusi', 'acak', 'keluarga', 'mas', 'licik']",1.0
"['keren', 'pikir', 'alam', 'banding', 'lo', 'bilang', 'khianat', 'tidak apa', 'saja']",0.0
"['mas', 'calon wakil presiden', 'diskusi', 'mas', 'nadiem', 'makarim', 'mendikbud', 'banting', 'mas', 'perspektif']",1.0
"['hati', 'karma', 'bilang', 'tidak apa']",0.0
"['patut', 'pilih']",0.0
"['bukti', 'sejati', 'cinta', 'negara', 'korban', 'keluarga', 'karir', 'politik', 'pdi', 'hancur', 'negara', 'pasang', 'calon presiden', 'tllu', 'tua', 'ambisius', 'calon wakil presiden', 'tllu', 'muda', 'alam', 'rakyat', 'indonesia', 'pintar', 'tak', 'pilih', 'pasang', 'seperti', 'pilih', 'baik', 'banding', 'banding']",0.0
"['mahkamah', 'keluarga']",0.0
"['drama', 'drama']",0.0
"['fan', 'berat', 'naruto']",0.0
"['saya', 'golput', 'saja', 'deh', 'biar', 'dipindahin', 'warga', 'negara']",0.0
"['hantu', 'meing', 'memang', 'begitu', 'serba', 'bodo', 'amet', 'seius', 'amet', 'doakn', 'bangsa', 'dalam', 'kontrol', 'ymk', 'yang', 'kuasa', 'allah', 'baoa', 'oencipta', 'langit', 'bumi', 'isi']",0.0
"['pasang', 'ngawur', 'all']",0.0
"['coba', 'deh', 'lihat', 'jadi', 'pilpres', 'kalah', 'tarik', 'tri', 'lantar', 'enak', 'takutin', 'besok', 'kdepannya', 'mahmud', 'entar', 'tarik', 'tri', 'lantar', 'enak']",0.0
"['dalam', 'sgi', 'apa', 'khianat', 'dukung']",0.0
"['dalam', 'sudah', 'berhianat']",0.0
"['calon', 'pimpin', 'amanah', 'penhianat']",0.0
"['orang', 'main', 'isi', 'otak', 'serdadu']",0.0
"['isi', 'perut']",0.0
"['calon wakil presiden', 'eyang', 'wowo', 'cacat', 'hukum']",1.0
"['maju', 'mas']",1.0
['rasengan'],0.0
"['enteng', 'omong', 'serasa', 'salah']",0.0
"['sebnarnya', 'tapi', 'gede', 'karena', 'bicara', 'orang', 'jadi', 'pengin', 'menang']",0.0
"['kuasa', 'campak', 'keluarga', 'didik', 'nol', 'dukung', 'pilkada', 'dki', 'jakarta', 'jadi', 'timbang', 'dukung', 'keluarga']",0.0
"['terimakasih', 'terimakasih', 'paman']",1.0
"['orang', 'tulus', 'niat', 'menang', 'pilpres', 'sengaja', 'pilih', 'wakil', 'salah']",0.0
"['rai', 'gedhek']",0.0
"['anggap', 'khianat', 'lah', 'asli']",1.0
"['sifat', 'asli', 'tutup', 'tengil', 'duli', 'etika', 'puja', 'gembira', 'atas', 'angin']",0.0
['karepmu'],1.0
"['pgl', 'anak', 'paman']",1.0
"['ngutip', 'tidak', 'saja', 'min', 'ngutip', 'tuh', 'cakap', 'begitu', 'loh', 'omong', 'makna', 'panjang']",0.0
"['anak', 'muda', 'paksa', 'matang']",0.0
"['pdip', 'saja', 'khianat', 'rakyat']",0.0
"['pilih', 'deh']",0.0
"['menang', 'bagiamana', 'keluarga', 'kalo', 'menang', 'mungkin', 'kalo', 'menang', 'lebih', 'runyam']",0.0
"['pas', 'debat', 'mahfudz', 'jurus', 'andal', 'mas', 'biar', 'rakyat', 'nilai']",1.0
"['bingung', 'coblos', 'semua', 'saja']",0.0
"['banteng', 'saja', 'khianat', 'rakyat']",0.0
"['bingung', 'coblos', 'atuh', 'masuk', 'dalam', 'hati', 'benar', 'pilih', 'yasudahlah']",1.0
"['pancen', 'type', 'tahu', 'terimakasih', 'jangan', 'gen', 'memang', 'khianat', 'moga', 'batal', 'allah']",0.0
['sorry'],1.0
"['politik', 'memang', 'begitu']",0.0
"['drama', 'gerbong']",0.0
"['balas', 'nenek', 'tua', 'sudah', 'katai', 'kemarin', 'balas']",0.0
['nepotisme'],0.0
"['ingsun', 'titip', 'tajug', 'lan', 'fakir', 'miskin']",0.0
"['enteng', 'sekali', 'omong']",0.0
"['anak', 'saja']",0.0
"['masih', 'nyalon', 'saja', 'sudah', 'khianat', 'bagaimana', 'kalo', 'sudah', 'jadi']",0.0
"['belimbing', 'sayur']",1.0
"['andai', 'mulut', 'orang', 'filter']",0.0
"['innalillahi', 'inna', 'ilaihi', 'rojiun']",0.0
['preketekk'],1.0
"['sang', 'putra', 'mahkota', 'dasar', 'kutu', 'loncat']",0.0
"['bapak', 'maluin', 'depan', 'ribu', 'kader', 'pdip', 'situ', 'anak', 'terima', 'balas']",1.0
"['khianat', 'partai', 'tapi', 'banyak', 'orang', 'suka', 'mas']",0.0
"['pdip', 'beliau', 'berhianat', 'tutup', 'gerindra', 'berkianat', 'lihat', 'saja', 'apa', 'mereka', 'laku', 'moga', 'presiden', 'pilih', 'baik', 'rakyat', 'indonesia', 'amin']",1.0
"['halal', 'bagaimana', 'urus', 'negara', 'tidak', 'bahaya', 'teh']",1.0
"['jangan', 'ulang', 'dinasti', 'keluarga', 'manis', 'pahit', 'rakyat']",0.0
"['macam', 'bapak', 'presiden', 'paman', 'ketua', 'awas']",1.0
"['mas', 'mas', 'mbok', 'pikir', 'jangan', 'paksa', 'hendak', 'orang', 'tua']",1.0
"['kolam', 'koalisi', 'cebong', 'sengaja', 'pasang', 'kaki', 'biar', 'aman', 'usaha', 'keluarga', 'politik', 'kejam', 'halal']",0.0
"['muka', 'penuh', 'ambisi', 'kuasa']",0.0
"['ambisius', 'banget', 'deck']",0.0
"['drama', 'merah', 'kayak', 'bikin', 'kaki', 'bikin', 'drama']",0.0
"['adzkarngaji', 'yuk', 'daftar', 'tanggung', 'bawah', 'umur', 'gala']",0.0
"['daripada', 'entar', 'dibilangin', 'pdi', 'run', 'run']",0.0
